iter	RMSE
1502	0.02721848439
1503	0.02718685837
1504	0.02716217876
1505	0.02712447183
1506	0.02709077879
1507	0.02706310998
1508	0.02704771812
1509	0.02702587785
1510	0.02701166389
1511	0.02698373343
1512	0.0269650745
1513	0.02695727018
1514	0.02693319595
1515	0.02688901318
1516	0.02688238885
1517	0.02685823733
1518	0.02684332686
1519	0.02681987686
1520	0.02679549839
1521	0.02677641985
1522	0.02675178186
1523	0.02672588978
1524	0.02669879415
1525	0.02668571935
1526	0.02665243326
1527	0.02663099221
1528	0.02661340069
1529	0.02659488424
1530	0.02657050049
1531	0.02655738965
1532	0.02653580734
1533	0.02651764952
1534	0.0264889292
1535	0.02645289594
1536	0.02643087672
1537	0.02641845299
1538	0.02639232848
1539	0.02636220714
1540	0.0263408818
1541	0.02631632555
1542	0.02629386422
1543	0.02626611322
1544	0.02624710744
1545	0.02623522253
1546	0.02621569957
1547	0.02619188229
1548	0.02616932331
1549	0.02614563561
1550	0.02612465624
1551	0.02610237518
1552	0.02608134528
1553	0.02606331547
1554	0.02604879133
1555	0.02601969188
1556	0.02600198401
1557	0.0259899193
1558	0.02596542235
1559	0.02593426261
1560	0.02592405602
1561	0.02590535738
1562	0.02588443204
1563	0.02585881851
1564	0.02584296198
1565	0.02582108836
1566	0.02579043715
1567	0.02576758288
1568	0.02574855428
1569	0.02573775571
1570	0.0257183706
1571	0.02569712086
1572	0.02568563967
1573	0.02565975815
1574	0.02563978301
1575	0.02563075333
1576	0.02560312846
1577	0.02557863009
1578	0.02555929981
1579	0.02554150146
1580	0.02551764847
1581	0.02550495638
1582	0.02547885784
1583	0.02547298767
1584	0.0254482322
1585	0.02542737817
1586	0.02540254236
1587	0.0253940463
1588	0.02537187744
1589	0.02534289629
1590	0.0253177698
1591	0.02530105051
1592	0.02527914843
1593	0.02525432768
1594	0.02522719841
1595	0.02520925828
1596	0.025188504
1597	0.02516953439
1598	0.02514112529
1599	0.02512634346
1600	0.02510813639
1601	0.0250802389
1602	0.02506939813
1603	0.02504959503
1604	0.02502587735
1605	0.02500944672
1606	0.02498572713
1607	0.02495854364
1608	0.02494718546
1609	0.0249213741
1610	0.02490444928
1611	0.02488462131
1612	0.0248631482
1613	0.02485178867
1614	0.02484710293
1615	0.02481927739
1616	0.02479333308
1617	0.02476745944
1618	0.02474631192
1619	0.02472519493
1620	0.02470326507
1621	0.02467958461
1622	0.02467083699
1623	0.02466092114
1624	0.02464676835
1625	0.02462546767
1626	0.0246012416
1627	0.02459023221
1628	0.02457072275
1629	0.02454529862
1630	0.02452653659
1631	0.02450487272
1632	0.02448508659
1633	0.02446825542
1634	0.02445239227
1635	0.02442653484
1636	0.02441585836
1637	0.02438741649
1638	0.02437083066
1639	0.02434223725
1640	0.02430952509
1641	0.02428157706
1642	0.02425809691
1643	0.02423287929
1644	0.02421323699
1645	0.02419130911
1646	0.02417718392
1647	0.02415892417
1648	0.0241389721
1649	0.02411609947
1650	0.02409748433
1651	0.02408327758
1652	0.02405543371
1653	0.02403639401
1654	0.02402386528
1655	0.02401266174
1656	0.02399468907
1657	0.02397354751
1658	0.02395459414
1659	0.02393173747
1660	0.02392398269
1661	0.02389775905
1662	0.02388105065
1663	0.02385061749
1664	0.02383899996
1665	0.02381966728
1666	0.02380272663
1667	0.02377191589
1668	0.02375634009
1669	0.02373814993
1670	0.02372323829
1671	0.02370450796
1672	0.02368735158
1673	0.02366398499
1674	0.02364193249
1675	0.02363277601
1676	0.02361437935
1677	0.02359491135
1678	0.02357864917
1679	0.0235465401
1680	0.023527959
1681	0.02350656232
1682	0.02349480361
1683	0.02347180798
1684	0.02345868629
1685	0.0234365857
1686	0.02340801775
1687	0.02338573315
1688	0.02336662444
1689	0.02335284692
1690	0.02333860581
1691	0.02332694375
1692	0.02331169964
1693	0.02328769161
1694	0.02327502028
1695	0.02326115359
1696	0.02324854249
1697	0.02324549343
1698	0.02323206363
1699	0.02320955173
1700	0.02319223267
1701	0.02317048942
1702	0.02315679283
1703	0.02313758079
1704	0.0231349863
1705	0.02311204464
1706	0.02307765398
1707	0.0230605921
1708	0.02304303386
1709	0.02302242935
1710	0.02300854107
1711	0.02298840806
1712	0.02297439526
1713	0.0229499799
1714	0.02293097314
1715	0.02291317662
1716	0.02290207444
1717	0.02288846895
1718	0.02287002266
1719	0.02286078644
1720	0.02284618844
1721	0.02283299673
1722	0.02282093335
1723	0.02279580101
1724	0.02278224523
1725	0.02276849331
1726	0.02274801196
1727	0.02272225001
1728	0.02270321372
1729	0.02268455669
1730	0.02267272255
1731	0.02265345032
1732	0.0226402024
1733	0.0226254116
1734	0.02261640517
1735	0.02260008494
1736	0.02256915838
1737	0.02254375713
1738	0.02252896136
1739	0.02250294473
1740	0.02248340589
1741	0.02248014617
1742	0.02246851752
1743	0.02245758826
1744	0.02243823381
1745	0.02242435024
1746	0.02240727113
1747	0.02238461792
1748	0.02236073999
1749	0.0223426786
1750	0.02233118297
1751	0.02231619996
1752	0.02229271562
1753	0.02227981744
1754	0.0222576731
1755	0.02225229503
1756	0.02223763922
1757	0.02221428015
1758	0.02219685609
1759	0.02217830025
1760	0.02215951132
1761	0.02214740422
1762	0.02212966274
1763	0.02209681863
1764	0.02207923431
1765	0.02205998553
1766	0.02204178828
1767	0.02202460162
1768	0.02200793619
1769	0.02199713669
1770	0.0219761218
1771	0.02196385085
1772	0.02195386911
1773	0.02193129119
1774	0.02191524561
1775	0.02189879627
1776	0.02187701212
1777	0.02186811215
1778	0.02184905303
1779	0.02183690178
1780	0.02182103782
1781	0.02179685347
1782	0.02177816783
1783	0.02175926648
1784	0.02174384452
1785	0.02172778703
1786	0.02172168209
1787	0.02169976624
1788	0.02168456162
1789	0.02166950097
1790	0.02163975607
1791	0.0216274263
1792	0.02160903038
1793	0.02159078175
1794	0.02156589445
1795	0.02154275838
1796	0.02153586934
1797	0.02151765104
1798	0.02151049373
1799	0.02148637574
1800	0.0214669788
1801	0.02144239892
1802	0.02141942105
1803	0.02140448484
1804	0.0213825455
1805	0.02136115025
1806	0.02134873286
1807	0.02133510167
1808	0.02132759409
1809	0.02131281557
1810	0.02130542904
1811	0.02128951568
1812	0.02128154069
1813	0.02126679261
1814	0.02124631182
1815	0.02123754969
1816	0.02121780997
1817	0.02119999306
1818	0.02117390233
1819	0.02115467042
1820	0.02113982451
1821	0.0211180276
1822	0.02110753696
1823	0.02109443509
1824	0.02107834011
1825	0.02106469821
1826	0.02104388701
1827	0.02101994565
1828	0.02100640825
1829	0.02097848457
1830	0.02095764414
1831	0.02092819156
1832	0.02090693187
1833	0.02088786775
1834	0.02088246704
1835	0.0208699261
1836	0.0208474733
1837	0.02083892375
1838	0.02081916966
1839	0.0208091234
1840	0.02079470109
1841	0.02078607047
1842	0.02076378943
1843	0.02075216251
1844	0.02073559921
1845	0.02071919173
1846	0.02069820195
1847	0.02067866203
1848	0.02066272094
1849	0.02065218726
1850	0.020642886
1851	0.0206251487
1852	0.02060195526
1853	0.02057592474
1854	0.02056614486
1855	0.02054335736
1856	0.02052200457
1857	0.02051215335
1858	0.02049159341
1859	0.02046673042
1860	0.02045074989
1861	0.02042691328
1862	0.0204085126
1863	0.02039734517
1864	0.02038624554
1865	0.02037570357
1866	0.02035935748
1867	0.02034791005
1868	0.02032630517
1869	0.02030825948
1870	0.02029947072
1871	0.02028237525
1872	0.02026888333
1873	0.02024659902
1874	0.02023727827
1875	0.02020767497
1876	0.02019441695
1877	0.02017044651
1878	0.02015828127
1879	0.02013561504
1880	0.02012609961
1881	0.02010557471
1882	0.02008274001
1883	0.02006884471
1884	0.02005369802
1885	0.02003960232
1886	0.0200338363
1887	0.02002948947
1888	0.02001850038
1889	0.02000430671
1890	0.01998815782
1891	0.01997284345
1892	0.01995758803
1893	0.01994450364
1894	0.01992448144
1895	0.01990454518
1896	0.01989445135
1897	0.01986926592
1898	0.01984991397
1899	0.01982645457
1900	0.01981076806
1901	0.01979976199
1902	0.01979156639
1903	0.01977437332
1904	0.01976304473
1905	0.01974668229
1906	0.01973263623
1907	0.01970571039
1908	0.01969163154
1909	0.01967873277
1910	0.01966224311
1911	0.01964528789
1912	0.01962455175
1913	0.01961254775
1914	0.01959845082
1915	0.01957609484
1916	0.01955792654
1917	0.01953567382
1918	0.01951759921
1919	0.01950477584
1920	0.01949180089
1921	0.01946524531
1922	0.01944686274
1923	0.01942714627
1924	0.01940783034
1925	0.01938619948
1926	0.0193726709
1927	0.01935607087
1928	0.01933568853
1929	0.01931630298
1930	0.01930545911
1931	0.01927928038
1932	0.01926857841
1933	0.01925906068
1934	0.01923917039
1935	0.01922200863
1936	0.01920982362
1937	0.01919714393
1938	0.01917983916
1939	0.01916604816
1940	0.01915704739
1941	0.01915396612
1942	0.0191380412
1943	0.01912380232
1944	0.01910002655
1945	0.01908513412
1946	0.01906696602
1947	0.01904142356
1948	0.01902589496
1949	0.01901193852
1950	0.01899696267
1951	0.0189881871
1952	0.01897870616
1953	0.01895315019
1954	0.01894201151
1955	0.01891283442
1956	0.01889748447
1957	0.01887829155
1958	0.01886896137
1959	0.01885673267
1960	0.01883907123
1961	0.0188215607
1962	0.0188114428
1963	0.01879030916
1964	0.01876559734
1965	0.01873810998
1966	0.01872767837
1967	0.0187050467
1968	0.01868991871
1969	0.01867712769
1970	0.01866064224
1971	0.01864712227
1972	0.01862646693
1973	0.0186161273
1974	0.01860140189
1975	0.01859062311
1976	0.01857724304
1977	0.01856700027
1978	0.01854659015
1979	0.01852713436
1980	0.01851294016
1981	0.01849932294
1982	0.01849016786
1983	0.01847175117
1984	0.01847004277
1985	0.01845313651
1986	0.01843666377
1987	0.01842787874
1988	0.01840834889
1989	0.01839004868
1990	0.0183724786
1991	0.01834934318
1992	0.01833440292
1993	0.01832699345
1994	0.01830802338
1995	0.01828945639
1996	0.01828090117
1997	0.01826387274
1998	0.01824758718
1999	0.01823387158
2000	0.01822494938
2001	0.01820863734
2002	0.0182001066
2003	0.01818580556
2004	0.01817312342
2005	0.01815063222
2006	0.01813809767
2007	0.01812624846
2008	0.01810961451
2009	0.0180963772
2010	0.018086544
2011	0.01807429267
2012	0.01806206999
2013	0.01805036024
2014	0.01803660277
2015	0.01802236691
2016	0.01800339414
2017	0.01798226278
2018	0.01796912254
2019	0.0179537135
2020	0.01793904712
2021	0.01792036456
2022	0.0178998777
2023	0.0178781035
2024	0.01785523428
2025	0.01784139217
2026	0.01782430348
2027	0.01781205943
2028	0.01779542957
2029	0.01778075087
2030	0.01776211772
2031	0.01775044763
2032	0.01773815276
2033	0.01773055985
2034	0.01772256275
2035	0.01770458236
2036	0.01769352379
2037	0.01767976592
2038	0.01765779576
2039	0.01763377327
2040	0.01761894956
2041	0.0175948567
2042	0.01758102692
2043	0.01756786734
2044	0.01755348498
2045	0.01754421599
2046	0.01752238858
2047	0.0175078651
2048	0.01748930382
2049	0.0174758629
2050	0.01746837676
2051	0.01745711855
2052	0.01744192986
2053	0.01742762926
2054	0.01741177743
2055	0.01739733252
2056	0.01738374827
2057	0.01737044538
2058	0.01735825764
2059	0.01734346399
2060	0.01733376231
2061	0.01732405663
2062	0.01730613305
2063	0.01728428992
2064	0.01726571938
2065	0.01723880295
2066	0.0172264069
2067	0.01722097261
2068	0.01720632767
2069	0.01718611141
2070	0.01717036862
2071	0.01715428612
2072	0.01714014343
2073	0.01712932368
2074	0.01711171169
2075	0.01709561657
2076	0.01708091401
2077	0.01706848317
2078	0.01705547894
2079	0.0170438915
2080	0.01702547309
2081	0.01700694209
2082	0.01699087606
2083	0.01697951278
2084	0.01695909075
2085	0.01694066266
2086	0.01693608194
2087	0.01692665055
2088	0.01691500791
2089	0.0169082084
2090	0.01689617636
2091	0.01688747231
2092	0.0168817693
2093	0.01686523322
2094	0.01685534255
2095	0.0168414267
2096	0.01683310225
2097	0.01681907604
2098	0.01680105287
2099	0.01678907584
2100	0.01677936839
2101	0.01677062713
2102	0.01675741029
2103	0.01674485958
2104	0.01673603185
2105	0.01672521321
2106	0.01671072894
2107	0.01669656336
2108	0.01669262627
2109	0.01667505091
2110	0.01665576417
2111	0.01664385023
2112	0.01664079496
2113	0.01663063001
2114	0.01661348385
2115	0.01659642565
2116	0.01659197855
2117	0.01657647204
2118	0.01656640635
2119	0.01655144589
2120	0.01654696365
2121	0.01652848982
2122	0.01651660715
2123	0.01650466212
2124	0.01648824044
2125	0.01647496532
2126	0.01646021958
2127	0.0164429068
2128	0.01643165433
2129	0.01641481385
2130	0.01639935493
2131	0.0163834717
2132	0.01636645495
2133	0.01635485733
2134	0.01634056612
2135	0.01632344894
2136	0.01630693427
2137	0.01629427935
2138	0.01628027159
2139	0.01626617924
2140	0.01625325242
2141	0.01624263806
2142	0.01623304682
2143	0.01621806091
2144	0.01620847406
2145	0.01619792013
2146	0.01618073722
2147	0.01616644453
2148	0.01615591442
2149	0.01614308035
2150	0.0161293256
2151	0.01612334199
2152	0.01610659635
2153	0.01609820466
2154	0.01608253779
2155	0.01606068868
2156	0.01604750651
2157	0.01603034157
2158	0.01601379742
2159	0.01599857951
2160	0.01598301878
2161	0.01596980347
2162	0.01595037111
2163	0.01593577205
2164	0.01592315523
2165	0.01590726683
2166	0.01589446501
2167	0.01588621998
2168	0.01586590482
2169	0.01585431478
2170	0.01584199338
2171	0.01583210251
2172	0.01582220877
2173	0.01580810197
2174	0.015785097
2175	0.01576889322
2176	0.01575493682
2177	0.01573463581
2178	0.01572101692
2179	0.01571153956
2180	0.01570473436
2181	0.01569579537
2182	0.01568461738
2183	0.01566407626
2184	0.01564922521
2185	0.01563952541
2186	0.01562649198
2187	0.01561545423
2188	0.01561276819
2189	0.01560383074
2190	0.01558542896
2191	0.01557776198
2192	0.01556447051
2193	0.01555158731
2194	0.01553929915
2195	0.0155309675
2196	0.01551504186
2197	0.01550491949
2198	0.01548479208
2199	0.01547766597
2200	0.01546061995
2201	0.01544837415
2202	0.01542728841
2203	0.01542180869
2204	0.01541209434
2205	0.01540152241
2206	0.01539173156
2207	0.01538123323
2208	0.01536826468
2209	0.01535790918
2210	0.01534551317
2211	0.01533677178
2212	0.0153217673
2213	0.01531094426
2214	0.01530310978
2215	0.01529881451
2216	0.01529034446
2217	0.01528106393
2218	0.01527158444
2219	0.0152569458
2220	0.01524450256
2221	0.01523249818
2222	0.01521515234
2223	0.01519977177
2224	0.01518521836
2225	0.01517399411
2226	0.01516284579
2227	0.01515471049
2228	0.01515357393
2229	0.01514426319
2230	0.0151314298
2231	0.01511736486
2232	0.01510356857
2233	0.01509087552
2234	0.01507363332
2235	0.01506126836
2236	0.01504742153
2237	0.01503631826
2238	0.01502582745
2239	0.01501203198
2240	0.01499572153
2241	0.01497653173
2242	0.01496658335
2243	0.01495145481
2244	0.01494046778
2245	0.01492687
2246	0.0149160141
2247	0.01489583398
2248	0.01488128142
2249	0.01486907459
2250	0.01485977626
2251	0.01484481537
2252	0.01483168227
2253	0.01482194066
2254	0.01480796165
2255	0.01479349859
2256	0.01478178426
2257	0.01477159708
2258	0.01475713558
2259	0.01474547597
2260	0.01473240755
2261	0.01472309035
2262	0.01470610994
2263	0.01469070989
2264	0.01467894266
2265	0.01466238287
2266	0.01464861777
2267	0.01463664609
2268	0.01462224941
2269	0.01461239057
2270	0.0146068445
2271	0.01459359645
2272	0.01457791966
2273	0.01456654292
2274	0.01455801728
2275	0.01454868097
2276	0.01453673805
2277	0.01452650532
2278	0.01451641432
2279	0.01450581796
2280	0.01448802661
2281	0.0144802484
2282	0.01446945486
2283	0.01446054545
2284	0.0144508828
2285	0.01443897304
2286	0.01443073014
2287	0.01442667314
2288	0.01441567288
2289	0.01440286054
2290	0.01438792526
2291	0.01437423812
2292	0.01436254924
2293	0.01435015961
2294	0.01434666829
2295	0.01433685427
2296	0.01432660509
2297	0.01431836837
2298	0.01430831615
2299	0.01430010484
2300	0.01429165125
2301	0.01427514518
2302	0.01426635951
2303	0.01425882923
2304	0.01424198421
2305	0.01423028977
2306	0.01421800949
2307	0.01420773248
2308	0.01418940722
2309	0.01418236314
2310	0.0141751806
2311	0.01416323919
2312	0.01415488076
2313	0.01414399365
2314	0.01413391229
2315	0.01412521974
2316	0.01411066697
2317	0.01409480392
2318	0.01408378843
2319	0.01406890686
2320	0.01405360755
2321	0.01404229561
2322	0.01403883754
2323	0.01403088448
2324	0.01402262572
2325	0.01400891762
2326	0.0140018899
2327	0.01398749508
2328	0.01398434845
2329	0.01397519231
2330	0.013963603
2331	0.01395149979
2332	0.01394148457
2333	0.0139333028
2334	0.01391480998
2335	0.01390581331
2336	0.01389324883
2337	0.01388117232
2338	0.01386668679
2339	0.01385593952
2340	0.01384585512
2341	0.01383857954
2342	0.01382923404
2343	0.01382046528
2344	0.01380988882
2345	0.01379813532
2346	0.01379052077
2347	0.01377746303
2348	0.01377167252
2349	0.01375658193
2350	0.01374661417
2351	0.01374081532
2352	0.01372647154
2353	0.01371414621
2354	0.01370238222
2355	0.01368708845
2356	0.01368006503
2357	0.01367007951
2358	0.01365722944
2359	0.01364223785
2360	0.01363744458
2361	0.01362938529
2362	0.01361701142
2363	0.01360747318
2364	0.01359872978
2365	0.0135894176
2366	0.01358147451
2367	0.01357341545
2368	0.01356348774
2369	0.01355192795
2370	0.01354415212
2371	0.01353781102
2372	0.01352802617
2373	0.01351286928
2374	0.0135050163
2375	0.01349542113
2376	0.0134857213
2377	0.01347367738
2378	0.01346486628
2379	0.01345630355
2380	0.01344259117
2381	0.01342611652
2382	0.01341441658
2383	0.0134063009
2384	0.01339816816
2385	0.01338204255
2386	0.01336544105
2387	0.01335354086
2388	0.013346964
2389	0.01333879109
2390	0.01333457412
2391	0.01332309365
2392	0.01331204418
2393	0.01330155175
2394	0.01328799706
2395	0.01328247099
2396	0.01326923848
2397	0.01326195995
2398	0.01324474279
2399	0.01323372389
2400	0.01321958467
2401	0.01321324163
2402	0.01320667471
2403	0.01318693478
2404	0.01317213999
2405	0.01315919039
2406	0.01315075158
2407	0.01313999884
2408	0.01313421674
2409	0.01312357907
2410	0.01310590437
2411	0.01309442158
2412	0.01308502389
2413	0.01306737334
2414	0.013051655
2415	0.01304683131
2416	0.01303795557
2417	0.01302926047
2418	0.01302158947
2419	0.01300233932
2420	0.0129936775
2421	0.01298744285
2422	0.01297601224
2423	0.01296445959
2424	0.0129564636
2425	0.01294470273
2426	0.0129323321
2427	0.01292395654
2428	0.01291242167
2429	0.01291073712
2430	0.01290038923
2431	0.01289358492
2432	0.01288637923
2433	0.01287101992
2434	0.01285767654
2435	0.01284529519
2436	0.01283709826
2437	0.01282876591
2438	0.01282288031
2439	0.01281314519
2440	0.01280312529
2441	0.01279433329
2442	0.01278397364
2443	0.0127770052
2444	0.01276377967
2445	0.01275021756
2446	0.01274327706
2447	0.01273213634
2448	0.01271935695
2449	0.01271117948
2450	0.01270294646
2451	0.01269168794
2452	0.01268413123
2453	0.01267699556
2454	0.01266543286
2455	0.01265830514
2456	0.01264758637
2457	0.01263540133
2458	0.0126269328
2459	0.01262562408
2460	0.01262093331
2461	0.01261359639
2462	0.01260416817
2463	0.0125886879
2464	0.0125757565
2465	0.01256448642
2466	0.01255922691
2467	0.01254936514
2468	0.01254492201
2469	0.01253294518
2470	0.01251919819
2471	0.01250843146
2472	0.0124952189
2473	0.0124848781
2474	0.01247491825
2475	0.01246622477
2476	0.01245376225
2477	0.01245260911
2478	0.01244236039
2479	0.01243387952
2480	0.01242720834
2481	0.01241562761
2482	0.01240688664
2483	0.01239296742
2484	0.01238353134
2485	0.01237447859
2486	0.01236414611
2487	0.01235467542
2488	0.01234173409
2489	0.01233183137
2490	0.01232183711
2491	0.01231465356
2492	0.01230985037
2493	0.0122952687
2494	0.01228921557
2495	0.0122704816
2496	0.01226061563
2497	0.01224667513
2498	0.01223201982
2499	0.01222220017
